"","int"
"7.86020547945206",13.214
"7.8685407980941",12.124
"7.87687611673615",11.126
"7.8852114353782",10.236
"7.89354675402025",9.411
"7.9018820726623",8.654
"7.91021739130435",7.976
"7.9185527099464",7.354
"7.92688802858845",6.816
"7.93522334723049",6.338
"7.94355866587254",5.934
"7.95189398451459",5.63
"7.96022930315664",5.417
"7.96856462179869",5.282
"7.97689994044074",5.211
"7.98523525908279",5.168
"7.99357057772484",5.094
"8.00190589636689",4.98
"8.01024121500893",4.848
"8.01857653365098",4.695
"8.02691185229303",4.535
"8.03524717093508",4.376
"8.04358248957713",4.232
"8.05191780821918",4.128
"8.06025312686123",4.05
"8.06858844550328",3.981
"8.07692376414533",3.938
"8.08525908278737",3.908
"8.09359440142942",3.892
"8.10192972007147",3.887
"8.11026503871352",3.89
"8.11860035735557",3.911
"8.12693567599762",3.959
"8.13527099463967",4.025
"8.14360631328172",4.117
"8.15194163192376",4.233
"8.16027695056581",4.34
"8.16861226920786",4.425
"8.17694758784991",4.504
"8.18528290649196",4.6
"8.19361822513401",4.706
"8.20195354377606",4.823
"8.21028886241811",4.97
"8.21862418106016",5.151
"8.2269594997022",5.351
"8.23529481834425",5.572
"8.2436301369863",5.794
"8.25196545562835",5.984
"8.2603007742704",6.128
"8.26863609291245",6.237
"8.2769714115545",6.329
"8.28530673019655",6.41
"8.2936420488386",6.473
"8.30197736748064",6.512
"8.31031268612269",6.541
"8.31864800476474",6.576
"8.32698332340679",6.638
"8.33531864204884",6.741
"8.34365396069089",6.861
"8.35198927933294",6.989
"8.36032459797499",7.111
"8.36865991661703",7.197
"8.37699523525908",7.237
"8.38533055390113",7.259
"8.39366587254318",7.306
"8.40200119118523",7.379
"8.41033650982728",7.436
"8.41867182846933",7.458
"8.42700714711138",7.456
"8.43534246575343",7.439
"8.44367778439547",7.413
"8.45201310303752",7.416
"8.46034842167957",7.451
"8.46868374032162",7.501
"8.47701905896367",7.567
"8.48535437760572",7.656
"8.49368969624777",7.758
"8.50202501488982",7.847
"8.51036033353186",7.909
"8.51869565217391",7.945
"8.52703097081596",7.982
"8.53536628945801",8.051
"8.54370160810006",8.129
"8.55203692674211",8.18
"8.56037224538416",8.195
"8.56870756402621",8.19
"8.57704288266826",8.196
"8.5853782013103",8.239
"8.59371351995235",8.34
"8.6020488385944",8.468
"8.61038415723645",8.557
"8.6187194758785",8.573
"8.62705479452055",8.52
"8.6353901131626",8.438
"8.64372543180465",8.356
"8.6520607504467",8.295
"8.66039606908874",8.25
"8.66873138773079",8.226
"8.67706670637284",8.253
"8.68540202501489",8.351
"8.69373734365694",8.507
"8.70207266229899",8.692
"8.71040798094104",8.852
"8.71874329958309",8.969
"8.72707861822513",9.031
"8.73541393686718",9.026
"8.74374925550923",8.992
"8.75208457415128",9.001
"8.76041989279333",9.065
"8.76875521143538",9.14
"8.77709053007743",9.212
"8.78542584871948",9.258
"8.79376116736153",9.254
"8.80209648600357",9.206
"8.81043180464562",9.132
"8.81876712328767",9.035
"8.82710244192972",8.936
"8.83543776057177",8.853
"8.84377307921382",8.814
"8.85210839785587",8.846
"8.86044371649792",8.935
"8.86877903513997",9.041
"8.87711435378201",9.151
"8.88544967242406",9.251
"8.89378499106611",9.304
"8.90212030970816",9.304
